date,sku_id,units_sold,revenue,unit_price,promo_flag,week,month,season,is_holiday,promo_event,year,day,day_of_week,quarter,lag_1,rolling_7,predicted_demand,on_hand_units,on_order_units,lead_time_days,reorder_point,risk_status,recommendation
2024-05-06,SKU-FUR-074,8,29599.84,3699.98,0,19,5,Spring,0,0,2024,6,0,2,20.0,11.857142857142858,9.89,373,0,21,311,Overstock,Reduce Purchase
2024-05-13,SKU-FUR-074,14,51799.72,3699.98,0,20,5,Spring,0,0,2024,13,0,2,16.0,13.428571428571429,12.497333333333334,217,248,21,311,Overstock,Reduce Purchase
2024-05-20,SKU-FUR-074,10,36999.8,3699.98,0,21,5,Spring,0,0,2024,20,0,2,14.0,9.142857142857142,9.83,1660,0,28,415,Overstock,Reduce Purchase
2024-05-27,SKU-FUR-074,8,29599.84,3699.98,0,22,5,Spring,0,0,2024,27,0,2,10.0,8.428571428571429,7.55,412,0,7,103,Overstock,Reduce Purchase
2024-06-03,SKU-FUR-074,11,40699.78,3699.98,0,23,6,Summer,0,0,2024,3,0,2,15.0,10.285714285714286,10.75,517,0,14,207,Overstock,Reduce Purchase
2024-06-10,SKU-FUR-074,6,22199.88,3699.98,0,24,6,Summer,0,0,2024,10,0,2,12.0,10.0,7.33,828,0,14,207,Overstock,Reduce Purchase
2024-06-17,SKU-FUR-074,8,29599.84,3699.98,0,25,6,Summer,0,0,2024,17,0,2,14.0,8.857142857142858,7.286666666666666,828,0,14,207,Overstock,Reduce Purchase
2024-06-24,SKU-FUR-074,5,18499.9,3699.98,0,26,6,Summer,0,0,2024,24,0,2,12.0,10.428571428571429,6.58,72,82,7,103,Overstock,Reduce Purchase
2024-07-01,SKU-FUR-074,10,36999.8,3699.98,0,27,7,Summer,0,0,2024,1,0,3,13.0,11.285714285714286,11.033999999999999,30,82,7,103,Overstock,Reduce Purchase
2024-07-08,SKU-FUR-074,7,25899.86,3699.98,0,28,7,Summer,0,0,2024,8,0,3,11.0,11.142857142857142,9.88,72,82,7,103,Overstock,Reduce Purchase
2024-07-15,SKU-FUR-074,9,33299.82,3699.98,0,29,7,Summer,0,0,2024,15,0,3,11.0,11.142857142857142,11.778833333333331,30,82,7,103,Overstock,Reduce Purchase
2024-07-22,SKU-FUR-074,9,33299.82,3699.98,0,30,7,Summer,0,0,2024,22,0,3,17.0,11.857142857142858,10.14,144,165,14,207,Overstock,Reduce Purchase
2024-07-29,SKU-FUR-074,9,33299.82,3699.98,0,31,7,Summer,0,0,2024,29,0,3,12.0,9.142857142857142,8.02,257,0,7,103,Overstock,Reduce Purchase
2024-08-05,SKU-FUR-074,6,22199.88,3699.98,0,32,8,Summer,0,0,2024,5,0,3,17.0,10.0,7.29,248,0,14,207,Overstock,Reduce Purchase
2024-08-12,SKU-FUR-074,28,93239.44,3329.98,1,33,8,Summer,0,Independence Sale,2024,12,0,3,12.0,12.857142857142858,26.11,123,0,7,103,Overstock,Reduce Purchase
2024-08-19,SKU-FUR-074,12,44399.76,3699.98,0,34,8,Summer,0,0,2024,19,0,3,13.0,15.428571428571429,8.615,30,82,7,103,Overstock,Reduce Purchase
2024-08-26,SKU-FUR-074,14,51799.72,3699.98,0,35,8,Summer,0,0,2024,26,0,3,12.0,10.428571428571429,12.34,1660,0,28,415,Overstock,Reduce Purchase
2024-09-02,SKU-FUR-074,11,40699.78,3699.98,0,36,9,Autumn,0,0,2024,2,0,3,13.0,11.285714285714286,9.5045,498,0,28,415,Overstock,Reduce Purchase
2024-09-09,SKU-FUR-074,12,44399.76,3699.98,0,37,9,Autumn,0,0,2024,9,0,3,16.0,11.571428571428571,11.656666666666665,257,0,7,103,Overstock,Reduce Purchase
2024-09-16,SKU-FUR-074,5,18499.9,3699.98,0,38,9,Autumn,0,0,2024,16,0,3,13.0,10.142857142857142,6.085,124,332,28,415,Overstock,Reduce Purchase
2024-09-23,SKU-FUR-074,8,29599.84,3699.98,0,39,9,Autumn,0,0,2024,23,0,3,15.0,9.714285714285714,8.668666666666667,412,0,7,103,Overstock,Reduce Purchase
2024-09-30,SKU-FUR-074,11,40699.78,3699.98,0,40,9,Autumn,0,0,2024,30,0,3,8.0,10.142857142857142,11.187333333333331,1660,0,28,415,Overstock,Reduce Purchase
2024-10-07,SKU-FUR-074,7,25899.86,3699.98,0,41,10,Autumn,0,0,2024,7,0,4,25.0,11.142857142857142,7.35,124,332,28,415,Overstock,Reduce Purchase
2024-10-14,SKU-FUR-074,13,48099.74,3699.98,0,42,10,Autumn,0,0,2024,14,0,4,13.0,10.285714285714286,10.12,72,82,7,103,Overstock,Reduce Purchase
2024-10-21,SKU-FUR-074,9,33299.82,3699.98,0,43,10,Autumn,0,0,2024,21,0,4,13.0,12.857142857142858,9.506,498,0,28,415,Overstock,Reduce Purchase
2024-10-28,SKU-FUR-074,23,76589.54,3329.98,1,44,10,Autumn,0,Diwali Festive Week,2024,28,0,4,20.0,14.714285714285714,20.33,517,0,14,207,Overstock,Reduce Purchase
2024-11-04,SKU-FUR-074,9,33299.82,3699.98,0,45,11,Autumn,0,0,2024,4,0,4,17.0,12.714285714285714,11.28,290,332,28,415,Overstock,Reduce Purchase
2024-11-11,SKU-FUR-074,12,44399.76,3699.98,0,46,11,Autumn,0,0,2024,11,0,4,13.0,11.285714285714286,10.67,412,0,7,103,Overstock,Reduce Purchase
2024-11-18,SKU-FUR-074,5,18499.9,3699.98,0,47,11,Autumn,0,0,2024,18,0,4,22.0,11.285714285714286,6.085,30,82,7,103,Overstock,Reduce Purchase
2024-11-25,SKU-FUR-074,6,22199.88,3699.98,0,48,11,Autumn,0,0,2024,25,0,4,16.0,11.428571428571429,11.025833333333333,72,82,7,103,Overstock,Reduce Purchase
2024-12-02,SKU-FUR-074,4,14059.92,3514.98,1,49,12,Winter,0,0,2024,2,0,4,21.0,15.0,8.39,124,332,28,415,Overstock,Reduce Purchase
2024-12-09,SKU-FUR-074,14,51799.72,3699.98,0,50,12,Winter,0,0,2024,9,0,4,14.0,10.857142857142858,11.966666666666665,412,0,7,103,Overstock,Reduce Purchase
2024-12-16,SKU-FUR-074,7,25899.86,3699.98,0,51,12,Winter,0,0,2024,16,0,4,11.0,11.0,8.905,1244,0,21,311,Overstock,Reduce Purchase
2024-12-23,SKU-FUR-074,2,7399.96,3699.98,0,52,12,Winter,0,0,2024,23,0,4,7.0,9.285714285714286,4.49,290,332,28,415,Overstock,Reduce Purchase
2024-12-30,SKU-FUR-074,11,40699.78,3699.98,0,1,12,Winter,0,0,2024,30,0,4,11.0,11.285714285714286,9.851999999999999,373,0,21,311,Overstock,Reduce Purchase
2025-01-06,SKU-FUR-074,10,36999.8,3699.98,0,2,1,Winter,0,0,2025,6,0,1,11.0,11.714285714285714,10.593333333333335,412,0,7,103,Overstock,Reduce Purchase
2025-01-13,SKU-FUR-074,10,36999.8,3699.98,0,3,1,Winter,0,0,2025,13,0,1,12.0,11.142857142857142,10.528333333333334,777,0,21,311,Overstock,Reduce Purchase
2025-01-20,SKU-FUR-074,12,44399.76,3699.98,0,4,1,Winter,0,0,2025,20,0,1,10.0,10.0,10.743333333333334,373,0,21,311,Overstock,Reduce Purchase
2025-01-27,SKU-FUR-074,9,33299.82,3699.98,0,5,1,Winter,0,0,2025,27,0,1,13.0,11.571428571428571,10.076666666666666,62,165,14,207,Overstock,Reduce Purchase
2025-02-03,SKU-FUR-074,11,40699.78,3699.98,0,6,2,Winter,0,0,2025,3,0,1,14.0,11.571428571428571,11.1,72,82,7,103,Overstock,Reduce Purchase
2025-02-10,SKU-FUR-074,10,36999.8,3699.98,0,7,2,Winter,0,0,2025,10,0,1,16.0,10.142857142857142,8.27,72,82,7,103,Overstock,Reduce Purchase
2025-02-17,SKU-FUR-074,9,33299.82,3699.98,0,8,2,Winter,0,0,2025,17,0,1,15.0,9.857142857142858,8.55,257,0,7,103,Overstock,Reduce Purchase
2025-02-24,SKU-FUR-074,2,7399.96,3699.98,0,9,2,Winter,0,0,2025,24,0,1,12.0,9.857142857142858,9.53,498,0,28,415,Overstock,Reduce Purchase
2025-03-03,SKU-FUR-074,7,25899.86,3699.98,0,10,3,Spring,0,0,2025,3,0,1,12.0,10.285714285714286,7.82,30,82,7,103,Overstock,Reduce Purchase
2025-03-10,SKU-FUR-074,11,40699.78,3699.98,0,11,3,Spring,0,0,2025,10,0,1,8.0,9.857142857142858,10.653333333333332,30,82,7,103,Overstock,Reduce Purchase
2025-03-17,SKU-FUR-074,9,33299.82,3699.98,0,12,3,Spring,0,0,2025,17,0,1,12.0,11.285714285714286,12.271142857142856,1660,0,28,415,Overstock,Reduce Purchase
2025-03-24,SKU-FUR-074,6,22199.88,3699.98,0,13,3,Spring,0,0,2025,24,0,1,21.0,12.0,7.87,828,0,14,207,Overstock,Reduce Purchase
2025-03-31,SKU-FUR-074,7,23309.86,3329.98,1,14,3,Spring,0,0,2025,31,0,1,14.0,11.714285714285714,7.33,123,0,7,103,Overstock,Reduce Purchase
2025-04-07,SKU-FUR-074,6,22199.88,3699.98,0,15,4,Spring,0,0,2025,7,0,2,16.0,10.285714285714286,6.73,1037,0,28,415,Overstock,Reduce Purchase
2025-04-14,SKU-FUR-074,8,29599.84,3699.98,0,16,4,Spring,0,0,2025,14,0,2,7.0,10.0,9.712,144,165,14,207,Overstock,Reduce Purchase
2025-04-21,SKU-FUR-074,9,33299.82,3699.98,0,17,4,Spring,0,0,2025,21,0,2,19.0,10.285714285714286,8.62,248,0,14,207,Overstock,Reduce Purchase
2025-04-28,SKU-FUR-074,14,51799.72,3699.98,0,18,4,Spring,0,0,2025,28,0,2,13.0,9.857142857142858,11.047666666666666,290,332,28,415,Overstock,Reduce Purchase
2025-05-05,SKU-FUR-074,11,40699.78,3699.98,0,19,5,Spring,0,0,2025,5,0,2,16.0,11.714285714285714,10.262666666666666,1037,0,28,415,Overstock,Reduce Purchase
2025-05-12,SKU-FUR-074,9,33299.82,3699.98,0,20,5,Spring,0,0,2025,12,0,2,14.0,10.714285714285714,9.953,290,332,28,415,Overstock,Reduce Purchase
2025-05-19,SKU-FUR-074,7,25899.86,3699.98,0,21,5,Spring,0,0,2025,19,0,2,17.0,10.0,8.12,144,165,14,207,Overstock,Reduce Purchase
2025-05-26,SKU-FUR-074,9,33299.82,3699.98,0,22,5,Spring,0,0,2025,26,0,2,13.0,10.142857142857142,9.1,72,82,7,103,Overstock,Reduce Purchase
2025-06-02,SKU-FUR-074,11,40699.78,3699.98,0,23,6,Summer,0,0,2025,2,0,2,16.0,12.428571428571429,10.87,93,248,21,311,Overstock,Reduce Purchase
2025-06-09,SKU-FUR-074,9,33299.82,3699.98,0,24,6,Summer,0,0,2025,9,0,2,19.0,11.0,9.03,62,165,14,207,Overstock,Reduce Purchase
2025-06-16,SKU-FUR-074,5,18499.9,3699.98,0,25,6,Summer,0,0,2025,16,0,2,12.0,9.285714285714286,7.24,1037,0,28,415,Overstock,Reduce Purchase
2025-06-23,SKU-FUR-074,8,29599.84,3699.98,0,26,6,Summer,0,0,2025,23,0,2,8.0,9.0,8.313333333333334,257,0,7,103,Overstock,Reduce Purchase
2025-06-30,SKU-FUR-074,5,18499.9,3699.98,0,27,6,Summer,0,0,2025,30,0,2,12.0,8.285714285714286,5.95,124,332,28,415,Overstock,Reduce Purchase
2025-07-07,SKU-FUR-074,8,29599.84,3699.98,0,28,7,Summer,0,0,2025,7,0,3,18.0,9.571428571428571,7.85,257,0,7,103,Overstock,Reduce Purchase
2025-07-14,SKU-FUR-074,13,48099.74,3699.98,0,29,7,Summer,0,0,2025,14,0,3,9.0,9.714285714285714,12.22,498,0,28,415,Overstock,Reduce Purchase
2025-07-21,SKU-FUR-074,13,48099.74,3699.98,0,30,7,Summer,0,0,2025,21,0,3,15.0,13.142857142857142,12.56,248,0,14,207,Overstock,Reduce Purchase
2025-07-28,SKU-FUR-074,7,25899.86,3699.98,0,31,7,Summer,0,0,2025,28,0,3,12.0,10.428571428571429,8.87,144,165,14,207,Overstock,Reduce Purchase
2025-08-04,SKU-FUR-074,8,29599.84,3699.98,0,32,8,Summer,0,0,2025,4,0,3,14.0,10.714285714285714,9.25,498,0,28,415,Overstock,Reduce Purchase
2025-08-11,SKU-FUR-074,10,36999.8,3699.98,0,33,8,Summer,0,0,2025,11,0,3,9.0,10.428571428571429,9.725999999999999,93,248,21,311,Overstock,Reduce Purchase
2025-08-18,SKU-FUR-074,13,48099.74,3699.98,0,34,8,Summer,0,0,2025,18,0,3,14.0,15.428571428571429,8.532714285714286,248,0,14,207,Overstock,Reduce Purchase
2025-08-25,SKU-FUR-074,9,33299.82,3699.98,0,35,8,Summer,0,0,2025,25,0,3,10.0,9.714285714285714,9.72,517,0,14,207,Overstock,Reduce Purchase
2025-09-01,SKU-FUR-074,12,39959.76,3329.98,1,36,9,Autumn,0,0,2025,1,0,3,12.0,11.857142857142858,11.42,498,0,28,415,Overstock,Reduce Purchase
2025-09-08,SKU-FUR-074,11,40699.78,3699.98,0,37,9,Autumn,0,0,2025,8,0,3,12.0,13.571428571428571,12.106666666666666,1244,0,21,311,Overstock,Reduce Purchase
2025-09-15,SKU-FUR-074,14,51799.72,3699.98,0,38,9,Autumn,0,0,2025,15,0,3,15.0,10.714285714285714,12.435,124,332,28,415,Overstock,Reduce Purchase
2025-09-22,SKU-FUR-074,8,29599.84,3699.98,0,39,9,Autumn,0,0,2025,22,0,3,17.0,10.857142857142858,8.08,777,0,21,311,Overstock,Reduce Purchase
2025-09-29,SKU-FUR-074,8,29599.84,3699.98,0,40,9,Autumn,0,0,2025,29,0,3,14.0,9.857142857142858,8.615,1660,0,28,415,Overstock,Reduce Purchase
2025-10-06,SKU-FUR-074,12,44399.76,3699.98,0,41,10,Autumn,0,0,2025,6,0,4,12.0,11.714285714285714,11.046,412,0,7,103,Overstock,Reduce Purchase
2025-10-13,SKU-FUR-074,10,36999.8,3699.98,0,42,10,Autumn,0,0,2025,13,0,4,12.0,10.428571428571429,10.47,517,0,14,207,Overstock,Reduce Purchase
2025-10-20,SKU-FUR-074,24,79919.52,3329.98,1,43,10,Autumn,1,Diwali Festive Week,2025,20,0,4,27.0,18.857142857142858,24.61,1244,0,21,311,Overstock,Reduce Purchase
2025-10-27,SKU-FUR-074,9,33299.82,3699.98,0,44,10,Autumn,0,0,2025,27,0,4,12.0,10.857142857142858,9.21,123,0,7,103,Overstock,Reduce Purchase
2025-11-03,SKU-FUR-074,8,29599.84,3699.98,0,45,11,Autumn,0,0,2025,3,0,4,9.0,10.714285714285714,8.63,144,165,14,207,Overstock,Reduce Purchase
2025-11-10,SKU-FUR-074,14,46619.72,3329.98,1,46,11,Autumn,0,0,2025,10,0,4,17.0,14.142857142857142,13.97,1660,0,28,415,Overstock,Reduce Purchase
2025-11-17,SKU-FUR-074,9,33299.82,3699.98,0,47,11,Autumn,0,0,2025,17,0,4,8.0,10.142857142857142,9.475583333333333,777,0,21,311,Overstock,Reduce Purchase
2025-11-24,SKU-FUR-074,12,44399.76,3699.98,0,48,11,Autumn,0,0,2025,24,0,4,10.0,9.857142857142858,7.48,828,0,14,207,Overstock,Reduce Purchase
2025-12-01,SKU-FUR-074,10,36999.8,3699.98,0,49,12,Winter,0,0,2025,1,0,4,13.0,12.714285714285714,10.89,828,0,14,207,Overstock,Reduce Purchase
2025-12-08,SKU-FUR-074,9,33299.82,3699.98,0,50,12,Winter,0,0,2025,8,0,4,10.0,10.714285714285714,9.37,1244,0,21,311,Overstock,Reduce Purchase
2025-12-15,SKU-FUR-074,11,40699.78,3699.98,0,51,12,Winter,0,0,2025,15,0,4,15.0,10.142857142857142,9.043333333333333,123,0,7,103,Overstock,Reduce Purchase
2025-12-22,SKU-FUR-074,13,48099.74,3699.98,0,52,12,Winter,0,0,2025,22,0,4,15.0,11.428571428571429,11.485,290,332,28,415,Overstock,Reduce Purchase
2025-12-29,SKU-FUR-074,6,22199.88,3699.98,0,1,12,Winter,0,0,2025,29,0,4,12.0,9.428571428571429,7.396666666666667,257,0,7,103,Overstock,Reduce Purchase
2024-01-01,SKU-FUR-075,8,82383.92,10297.99,0,1,1,Winter,0,0,2024,1,0,1,0.0,0.0,13.112168112754995,435,0,7,174,Overstock,Reduce Purchase
2024-01-08,SKU-FUR-075,16,164767.84,10297.99,0,2,1,Winter,0,0,2024,8,0,1,28.0,18.714285714285715,15.68,1396,0,14,349,Overstock,Reduce Purchase
2024-01-15,SKU-FUR-075,17,175065.83,10297.99,0,3,1,Winter,0,0,2024,15,0,1,21.0,17.428571428571427,15.94,837,0,28,698,Overstock,Reduce Purchase
2024-01-22,SKU-FUR-075,17,175065.83,10297.99,0,4,1,Winter,0,0,2024,22,0,1,22.0,17.285714285714285,15.438333333333333,488,558,28,698,Overstock,Reduce Purchase
2024-01-29,SKU-FUR-075,21,216257.79,10297.99,0,5,1,Winter,0,0,2024,29,0,1,29.0,20.0,19.66,156,418,21,523,Overstock,Reduce Purchase
2024-02-05,SKU-FUR-075,10,87532.9,8753.29,1,6,2,Winter,0,0,2024,5,0,1,25.0,17.428571428571427,12.0,872,0,14,349,Overstock,Reduce Purchase
2024-02-12,SKU-FUR-075,18,185363.82,10297.99,0,7,2,Winter,0,0,2024,12,0,1,32.0,19.0,17.06,872,0,14,349,Overstock,Reduce Purchase
2024-02-19,SKU-FUR-075,10,102979.9,10297.99,0,8,2,Winter,0,0,2024,19,0,1,28.0,15.142857142857142,11.22,52,139,7,174,Overstock,Reduce Purchase
2024-02-26,SKU-FUR-075,12,123575.88,10297.99,0,9,2,Winter,0,0,2024,26,0,1,27.0,18.428571428571427,14.186666666666667,209,558,28,698,Overstock,Reduce Purchase
2024-03-04,SKU-FUR-075,21,216257.79,10297.99,0,10,3,Spring,0,0,2024,4,0,1,23.0,17.428571428571427,19.81,2092,0,21,523,Overstock,Reduce Purchase
2024-03-11,SKU-FUR-075,19,195661.81,10297.99,0,11,3,Spring,0,0,2024,11,0,1,22.0,18.285714285714285,18.176666666666666,1307,0,21,523,Overstock,Reduce Purchase
2024-03-18,SKU-FUR-075,17,175065.83,10297.99,0,12,3,Spring,0,0,2024,18,0,1,14.0,17.857142857142858,17.145,1307,0,21,523,Overstock,Reduce Purchase
2024-03-25,SKU-FUR-075,12,117397.08,9783.09,1,13,3,Spring,1,0,2024,25,0,1,9.0,14.857142857142858,14.44,837,0,28,698,Overstock,Reduce Purchase
2024-04-01,SKU-FUR-075,15,154469.85,10297.99,0,14,4,Spring,0,0,2024,1,0,2,22.0,18.714285714285715,16.24,418,0,14,349,Overstock,Reduce Purchase
2024-04-08,SKU-FUR-075,16,164767.84,10297.99,0,15,4,Spring,0,0,2024,8,0,2,23.0,19.428571428571427,16.66,104,279,14,349,Overstock,Reduce Purchase
2024-04-15,SKU-FUR-075,16,164767.84,10297.99,0,16,4,Spring,0,0,2024,15,0,2,15.0,15.571428571428571,15.195,121,139,7,174,Overstock,Reduce Purchase
2024-04-22,SKU-FUR-075,23,236853.77,10297.99,0,17,4,Spring,0,0,2024,22,0,2,29.0,18.857142857142858,20.27,104,279,14,349,Overstock,Reduce Purchase
2024-04-29,SKU-FUR-075,13,133873.87,10297.99,0,18,4,Spring,0,0,2024,29,0,2,29.0,16.285714285714285,12.728333333333332,1396,0,14,349,Overstock,Reduce Purchase
2024-05-06,SKU-FUR-075,20,205959.8,10297.99,0,19,5,Spring,0,0,2024,6,0,2,24.0,21.428571428571427,20.16,52,139,7,174,Overstock,Reduce Purchase
2024-05-13,SKU-FUR-075,18,185363.82,10297.99,0,20,5,Spring,0,0,2024,13,0,2,20.0,17.142857142857142,16.78,208,0,7,174,Overstock,Reduce Purchase
2024-05-20,SKU-FUR-075,24,247151.76,10297.99,0,21,5,Spring,0,0,2024,20,0,2,20.0,19.285714285714285,22.23,1745,0,28,698,Overstock,Reduce Purchase
2024-05-27,SKU-FUR-075,11,113277.89,10297.99,0,22,5,Spring,0,0,2024,27,0,2,15.0,16.142857142857142,12.17,366,418,21,523,Overstock,Reduce Purchase
2024-06-03,SKU-FUR-075,22,226555.78,10297.99,0,23,6,Summer,0,0,2024,3,0,2,31.0,20.142857142857142,21.26,696,0,7,174,Overstock,Reduce Purchase
2024-06-10,SKU-FUR-075,12,123575.88,10297.99,0,24,6,Summer,0,0,2024,10,0,2,23.0,17.0,12.732666666666667,435,0,7,174,Overstock,Reduce Purchase
2024-06-17,SKU-FUR-075,13,133873.87,10297.99,0,25,6,Summer,0,0,2024,17,0,2,15.0,15.571428571428571,12.76,52,139,7,174,Overstock,Reduce Purchase
2024-06-24,SKU-FUR-075,17,175065.83,10297.99,0,26,6,Summer,0,0,2024,24,0,2,27.0,17.142857142857142,16.556666666666665,1307,0,21,523,Overstock,Reduce Purchase
2024-07-01,SKU-FUR-075,17,175065.83,10297.99,0,27,7,Summer,0,0,2024,1,0,3,16.0,17.714285714285715,16.075,1396,0,14,349,Overstock,Reduce Purchase
2024-07-08,SKU-FUR-075,9,92681.91,10297.99,0,28,7,Summer,0,0,2024,8,0,3,23.0,19.571428571428573,15.98,1745,0,28,698,Overstock,Reduce Purchase
2024-07-15,SKU-FUR-075,14,144171.86,10297.99,0,29,7,Summer,0,0,2024,15,0,3,22.0,17.714285714285715,15.3,52,139,7,174,Overstock,Reduce Purchase
2024-07-22,SKU-FUR-075,19,195661.81,10297.99,0,30,7,Summer,0,0,2024,22,0,3,21.0,17.0,17.98,418,0,14,349,Overstock,Reduce Purchase
2024-07-29,SKU-FUR-075,13,133873.87,10297.99,0,31,7,Summer,0,0,2024,29,0,3,15.0,19.142857142857142,15.2,52,139,7,174,Overstock,Reduce Purchase
2024-08-05,SKU-FUR-075,14,144171.86,10297.99,0,32,8,Summer,0,0,2024,5,0,3,14.0,17.428571428571427,15.74,52,139,7,174,Overstock,Reduce Purchase
2024-08-12,SKU-FUR-075,33,288858.57,8753.29,1,33,8,Summer,0,Independence Sale,2024,12,0,3,24.0,21.142857142857142,33.86,435,0,7,174,Overstock,Reduce Purchase
2024-08-19,SKU-FUR-075,20,205959.8,10297.99,0,34,8,Summer,0,0,2024,19,0,3,22.0,28.0,19.75,2792,0,28,698,Overstock,Reduce Purchase
2024-08-26,SKU-FUR-075,18,185363.82,10297.99,0,35,8,Summer,0,0,2024,26,0,3,35.0,18.714285714285715,15.22,696,0,7,174,Overstock,Reduce Purchase
2024-09-02,SKU-FUR-075,15,154469.85,10297.99,0,36,9,Autumn,0,0,2024,2,0,3,23.0,17.0,14.46,1307,0,21,523,Overstock,Reduce Purchase
2024-09-09,SKU-FUR-075,12,123575.88,10297.99,0,37,9,Autumn,0,0,2024,9,0,3,23.0,17.142857142857142,13.32,104,279,14,349,Overstock,Reduce Purchase
2024-09-16,SKU-FUR-075,22,226555.78,10297.99,0,38,9,Autumn,0,0,2024,16,0,3,19.0,17.714285714285715,19.3,121,139,7,174,Overstock,Reduce Purchase
2024-09-23,SKU-FUR-075,16,164767.84,10297.99,0,39,9,Autumn,0,0,2024,23,0,3,20.0,17.0,15.6175,2092,0,21,523,Overstock,Reduce Purchase
2024-09-30,SKU-FUR-075,18,185363.82,10297.99,0,40,9,Autumn,0,0,2024,30,0,3,28.0,16.0,12.88,2092,0,21,523,Overstock,Reduce Purchase
2024-10-07,SKU-FUR-075,14,144171.86,10297.99,0,41,10,Autumn,0,0,2024,7,0,4,27.0,18.714285714285715,16.845,418,0,14,349,Overstock,Reduce Purchase
2024-10-14,SKU-FUR-075,7,72085.93,10297.99,0,42,10,Autumn,0,0,2024,14,0,4,24.0,15.428571428571429,10.37,208,0,7,174,Overstock,Reduce Purchase
2024-10-21,SKU-FUR-075,13,133873.87,10297.99,0,43,10,Autumn,0,0,2024,21,0,4,19.0,16.714285714285715,14.76,1307,0,21,523,Overstock,Reduce Purchase
2024-10-28,SKU-FUR-075,33,271866.87,8238.39,1,44,10,Autumn,0,Diwali Festive Week,2024,28,0,4,41.0,27.428571428571427,36.62,2792,0,28,698,Overstock,Reduce Purchase
2024-11-04,SKU-FUR-075,25,257449.75,10297.99,0,45,11,Autumn,0,0,2024,4,0,4,26.0,18.857142857142858,21.636666666666667,2792,0,28,698,Overstock,Reduce Purchase
2024-11-11,SKU-FUR-075,17,175065.83,10297.99,0,46,11,Autumn,0,0,2024,11,0,4,15.0,18.857142857142858,17.28,1396,0,14,349,Overstock,Reduce Purchase
2024-11-18,SKU-FUR-075,14,129754.66,9268.19,1,47,11,Autumn,0,0,2024,18,0,4,17.0,15.0,13.68,1307,0,21,523,Overstock,Reduce Purchase
2024-11-25,SKU-FUR-075,17,157559.23,9268.19,1,48,11,Autumn,0,0,2024,25,0,4,18.0,16.0,15.58,366,418,21,523,Overstock,Reduce Purchase
2024-12-02,SKU-FUR-075,17,175065.83,10297.99,0,49,12,Winter,0,0,2024,2,0,4,27.0,25.857142857142858,17.16,209,558,28,698,Overstock,Reduce Purchase
2024-12-09,SKU-FUR-075,15,146746.35,9783.09,1,50,12,Winter,0,0,2024,9,0,4,22.0,17.714285714285715,16.44,627,0,21,523,Overstock,Reduce Purchase
2024-12-16,SKU-FUR-075,22,226555.78,10297.99,0,51,12,Winter,0,0,2024,16,0,4,12.0,17.857142857142858,20.07,104,279,14,349,Overstock,Reduce Purchase
2024-12-23,SKU-FUR-075,19,195661.81,10297.99,0,52,12,Winter,0,0,2024,23,0,4,19.0,19.285714285714285,18.674,1745,0,28,698,Overstock,Reduce Purchase
2024-12-30,SKU-FUR-075,23,236853.77,10297.99,0,1,12,Winter,0,0,2024,30,0,4,23.0,20.428571428571427,22.482,209,558,28,698,Overstock,Reduce Purchase
2025-01-06,SKU-FUR-075,15,123575.85,8238.39,1,2,1,Winter,0,0,2025,6,0,1,27.0,19.0,15.43,52,139,7,174,Overstock,Reduce Purchase
2025-01-13,SKU-FUR-075,20,205959.8,10297.99,0,3,1,Winter,0,0,2025,13,0,1,27.0,20.428571428571427,17.48,488,558,28,698,Overstock,Reduce Purchase
2025-01-20,SKU-FUR-075,21,216257.79,10297.99,0,4,1,Winter,0,0,2025,20,0,1,21.0,19.428571428571427,20.1,244,279,14,349,Overstock,Reduce Purchase
2025-01-27,SKU-FUR-075,22,203900.18,9268.19,1,5,1,Winter,0,0,2025,27,0,1,24.0,21.857142857142858,20.56,104,279,14,349,Overstock,Reduce Purchase
2025-02-03,SKU-FUR-075,17,175065.83,10297.99,0,6,2,Winter,0,0,2025,3,0,1,22.0,20.0,17.19,435,0,7,174,Overstock,Reduce Purchase
2025-02-10,SKU-FUR-075,20,205959.8,10297.99,0,7,2,Winter,0,0,2025,10,0,1,30.0,18.142857142857142,18.73,366,418,21,523,Overstock,Reduce Purchase
2025-02-17,SKU-FUR-075,14,144171.86,10297.99,0,8,2,Winter,0,0,2025,17,0,1,18.0,16.142857142857142,14.49,1307,0,21,523,Overstock,Reduce Purchase
2025-02-24,SKU-FUR-075,19,195661.81,10297.99,0,9,2,Winter,0,0,2025,24,0,1,21.0,17.857142857142858,17.87,418,0,14,349,Overstock,Reduce Purchase
2025-03-03,SKU-FUR-075,16,164767.84,10297.99,0,10,3,Spring,0,0,2025,3,0,1,24.0,17.857142857142858,15.07,52,139,7,174,Overstock,Reduce Purchase
2025-03-10,SKU-FUR-075,10,102979.9,10297.99,0,11,3,Spring,0,0,2025,10,0,1,27.0,16.571428571428573,10.96,418,0,14,349,Overstock,Reduce Purchase
2025-03-17,SKU-FUR-075,13,133873.87,10297.99,0,12,3,Spring,0,0,2025,17,0,1,24.0,19.428571428571427,15.5,418,0,14,349,Overstock,Reduce Purchase
2025-03-24,SKU-FUR-075,13,133873.87,10297.99,0,13,3,Spring,0,0,2025,24,0,1,21.0,17.428571428571427,13.758333333333333,2792,0,28,698,Overstock,Reduce Purchase
